#      date    lon    lat    value 
 1979-01-02 328.25  12.75 -9.96921e+36 
 1979-01-02 328.75  12.75 -9.96921e+36 
 1979-01-02 329.25  12.75 -9.96921e+36 
 1979-01-02 329.75  12.75 -9.96921e+36 
 1979-01-02 330.25  12.75 -9.96921e+36 
 1979-01-02 330.75  12.75 -9.96921e+36 
 1979-01-02 331.25  12.75 -9.96921e+36 
 1979-01-02 331.75  12.75 -9.96921e+36 
 1979-01-02 332.25  12.75 -9.96921e+36 
 1979-01-02 332.75  12.75 -9.96921e+36 
 1979-01-02 333.25  12.75 -9.96921e+36 
 1979-01-02 333.75  12.75 -9.96921e+36 
 1979-01-02 334.25  12.75 -9.96921e+36 
 1979-01-02 334.75  12.75 -9.96921e+36 
 1979-01-02 335.25  12.75 -9.96921e+36 
 1979-01-02 335.75  12.75 -9.96921e+36 
 1979-01-02 336.25  12.75 -9.96921e+36 
 1979-01-02 336.75  12.75 -9.96921e+36 
 1979-01-02 337.25  12.75 -9.96921e+36 
 1979-01-02 337.75  12.75 -9.96921e+36 
 1979-01-02 338.25  12.75 -9.96921e+36 
 1979-01-02 338.75  12.75 -9.96921e+36 
 1979-01-02 339.25  12.75 -9.96921e+36 
 1979-01-02 339.75  12.75 -9.96921e+36 
 1979-01-02 340.25  12.75 -9.96921e+36 
 1979-01-02 340.75  12.75 -9.96921e+36 
 1979-01-02 260.25  12.25 -9.96921e+36 
 1979-01-02 260.75  12.25 -9.96921e+36 
 1979-01-02 261.25  12.25 -9.96921e+36 
 1979-01-02 261.75  12.25 -9.96921e+36 
 1979-01-02 262.25  12.25 -9.96921e+36 
 1979-01-02 262.75  12.25 -9.96921e+36 
 1979-01-02 263.25  12.25 -9.96921e+36 
 1979-01-02 263.75  12.25 -9.96921e+36 
 1979-01-02 264.25  12.25 -9.96921e+36 
 1979-01-02 264.75  12.25 -9.96921e+36 
 1979-01-02 265.25  12.25 -9.96921e+36 
 1979-01-02 265.75  12.25 -9.96921e+36 
 1979-01-02 266.25  12.25 -9.96921e+36 
 1979-01-02 266.75  12.25 -9.96921e+36 
 1979-01-02 267.25  12.25 -9.96921e+36 
 1979-01-02 267.75  12.25 -9.96921e+36 
 1979-01-02 268.25  12.25 -9.96921e+36 
 1979-01-02 268.75  12.25 -9.96921e+36 
 1979-01-02 269.25  12.25 -9.96921e+36 
 1979-01-02 269.75  12.25 -9.96921e+36 
 1979-01-02 270.25  12.25 -9.96921e+36 
 1979-01-02 270.75  12.25 -9.96921e+36 
 1979-01-02 271.25  12.25 -9.96921e+36 
 1979-01-02 271.75  12.25 -9.96921e+36 
 1979-01-02 272.25  12.25 -9.96921e+36 
 1979-01-02 272.75  12.25        0 
 1979-01-02 273.25  12.25        0 
 1979-01-02 273.75  12.25        0 
 1979-01-02 274.25  12.25        0 
 1979-01-02 274.75  12.25        0 
 1979-01-02 275.25  12.25        0 
 1979-01-02 275.75  12.25        0 
 1979-01-02 276.25  12.25        0 
 1979-01-02 276.75  12.25 -9.96921e+36 
 1979-01-02 277.25  12.25 -9.96921e+36 
 1979-01-02 277.75  12.25 -9.96921e+36 
 1979-01-02 278.25  12.25 -9.96921e+36 
 1979-01-02 278.75  12.25 -9.96921e+36 
 1979-01-02 279.25  12.25 -9.96921e+36 
 1979-01-02 279.75  12.25 -9.96921e+36 
 1979-01-02 280.25  12.25 -9.96921e+36 
 1979-01-02 280.75  12.25 -9.96921e+36 
 1979-01-02 281.25  12.25 -9.96921e+36 
 1979-01-02 281.75  12.25 -9.96921e+36 
 1979-01-02 282.25  12.25 -9.96921e+36 
 1979-01-02 282.75  12.25 -9.96921e+36 
 1979-01-02 283.25  12.25 -9.96921e+36 
 1979-01-02 283.75  12.25 -9.96921e+36 
 1979-01-02 284.25  12.25 -9.96921e+36 
 1979-01-02 284.75  12.25 -9.96921e+36 
 1979-01-02 285.25  12.25 -9.96921e+36 
 1979-01-02 285.75  12.25 -9.96921e+36 
 1979-01-02 286.25  12.25 -9.96921e+36 
 1979-01-02 286.75  12.25 -9.96921e+36 
 1979-01-02 287.25  12.25 -9.96921e+36 
 1979-01-02 287.75  12.25 0.184311 
 1979-01-02 288.25  12.25 0.340022 
 1979-01-02 288.75  12.25  1.35281 
 1979-01-02 289.25  12.25 -9.96921e+36 
 1979-01-02 289.75  12.25  2.20397 
 1979-01-02 290.25  12.25  1.82857 
 1979-01-02 290.75  12.25  1.06171 
 1979-01-02 291.25  12.25 0.589504 
 1979-01-02 291.75  12.25 0.525568 
 1979-01-02 292.25  12.25 -9.96921e+36 
 1979-01-02 292.75  12.25 -9.96921e+36 
 1979-01-02 293.25  12.25 -9.96921e+36 
 1979-01-02 293.75  12.25 -9.96921e+36 
 1979-01-02 294.25  12.25 -9.96921e+36 
 1979-01-02 294.75  12.25 -9.96921e+36 
 1979-01-02 295.25  12.25 -9.96921e+36 
 1979-01-02 295.75  12.25 -9.96921e+36 
 1979-01-02 296.25  12.25 -9.96921e+36 
 1979-01-02 296.75  12.25 -9.96921e+36 
 1979-01-02 297.25  12.25 -9.96921e+36 
 1979-01-02 297.75  12.25 -9.96921e+36 
 1979-01-02 298.25  12.25  1.06941 
 1979-01-02 298.75  12.25 -9.96921e+36 
 1979-01-02 299.25  12.25 -9.96921e+36 
 1979-01-02 299.75  12.25 -9.96921e+36 
 1979-01-02 300.25  12.25 -9.96921e+36 
 1979-01-02 300.75  12.25 -9.96921e+36 
 1979-01-02 301.25  12.25 -9.96921e+36 
 1979-01-02 301.75  12.25 -9.96921e+36 
 1979-01-02 302.25  12.25 -9.96921e+36 
 1979-01-02 302.75  12.25 -9.96921e+36 
 1979-01-02 303.25  12.25 -9.96921e+36 
 1979-01-02 303.75  12.25 -9.96921e+36 
 1979-01-02 304.25  12.25 -9.96921e+36 
 1979-01-02 304.75  12.25 -9.96921e+36 
 1979-01-02 305.25  12.25 -9.96921e+36 
 1979-01-02 305.75  12.25 -9.96921e+36 
 1979-01-02 306.25  12.25 -9.96921e+36 
 1979-01-02 306.75  12.25 -9.96921e+36 
 1979-01-02 307.25  12.25 -9.96921e+36 
 1979-01-02 307.75  12.25 -9.96921e+36 
 1979-01-02 308.25  12.25 -9.96921e+36 
 1979-01-02 308.75  12.25 -9.96921e+36 
 1979-01-02 309.25  12.25 -9.96921e+36 
 1979-01-02 309.75  12.25 -9.96921e+36 
 1979-01-02 310.25  12.25 -9.96921e+36 
 1979-01-02 310.75  12.25 -9.96921e+36 
 1979-01-02 311.25  12.25 -9.96921e+36 
 1979-01-02 311.75  12.25 -9.96921e+36 
 1979-01-02 312.25  12.25 -9.96921e+36 
 1979-01-02 312.75  12.25 -9.96921e+36 
 1979-01-02 313.25  12.25 -9.96921e+36 
 1979-01-02 313.75  12.25 -9.96921e+36 
 1979-01-02 314.25  12.25 -9.96921e+36 
 1979-01-02 314.75  12.25 -9.96921e+36 
 1979-01-02 315.25  12.25 -9.96921e+36 
 1979-01-02 315.75  12.25 -9.96921e+36 
 1979-01-02 316.25  12.25 -9.96921e+36 
 1979-01-02 316.75  12.25 -9.96921e+36 
 1979-01-02 317.25  12.25 -9.96921e+36 
 1979-01-02 317.75  12.25 -9.96921e+36 
 1979-01-02 318.25  12.25 -9.96921e+36 
 1979-01-02 318.75  12.25 -9.96921e+36 
 1979-01-02 319.25  12.25 -9.96921e+36 
 1979-01-02 319.75  12.25 -9.96921e+36 
 1979-01-02 320.25  12.25 -9.96921e+36 
 1979-01-02 320.75  12.25 -9.96921e+36 
 1979-01-02 321.25  12.25 -9.96921e+36 
 1979-01-02 321.75  12.25 -9.96921e+36 
 1979-01-02 322.25  12.25 -9.96921e+36 
 1979-01-02 322.75  12.25 -9.96921e+36 
 1979-01-02 323.25  12.25 -9.96921e+36 
 1979-01-02 323.75  12.25 -9.96921e+36 
 1979-01-02 324.25  12.25 -9.96921e+36 
 1979-01-02 324.75  12.25 -9.96921e+36 
 1979-01-02 325.25  12.25 -9.96921e+36 
 1979-01-02 325.75  12.25 -9.96921e+36 
 1979-01-02 326.25  12.25 -9.96921e+36 
 1979-01-02 326.75  12.25 -9.96921e+36 
 1979-01-02 327.25  12.25 -9.96921e+36 
 1979-01-02 327.75  12.25 -9.96921e+36 
 1979-01-02 328.25  12.25 -9.96921e+36 
 1979-01-02 328.75  12.25 -9.96921e+36 
 1979-01-02 329.25  12.25 -9.96921e+36 
 1979-01-02 329.75  12.25 -9.96921e+36 
 1979-01-02 330.25  12.25 -9.96921e+36 
 1979-01-02 330.75  12.25 -9.96921e+36 
 1979-01-02 331.25  12.25 -9.96921e+36 
 1979-01-02 331.75  12.25 -9.96921e+36 
 1979-01-02 332.25  12.25 -9.96921e+36 
 1979-01-02 332.75  12.25 -9.96921e+36 
 1979-01-02 333.25  12.25 -9.96921e+36 
 1979-01-02 333.75  12.25 -9.96921e+36 
 1979-01-02 334.25  12.25 -9.96921e+36 
 1979-01-02 334.75  12.25 -9.96921e+36 
 1979-01-02 335.25  12.25 -9.96921e+36 
 1979-01-02 335.75  12.25 -9.96921e+36 
 1979-01-02 336.25  12.25 -9.96921e+36 
 1979-01-02 336.75  12.25 -9.96921e+36 
 1979-01-02 337.25  12.25 -9.96921e+36 
 1979-01-02 337.75  12.25 -9.96921e+36 
 1979-01-02 338.25  12.25 -9.96921e+36 
 1979-01-02 338.75  12.25 -9.96921e+36 
 1979-01-02 339.25  12.25 -9.96921e+36 
 1979-01-02 339.75  12.25 -9.96921e+36 
 1979-01-02 340.25  12.25 -9.96921e+36 
 1979-01-02 340.75  12.25 -9.96921e+36 
 1979-01-02 260.25  11.75 -9.96921e+36 
 1979-01-02 260.75  11.75 -9.96921e+36 
 1979-01-02 261.25  11.75 -9.96921e+36 
 1979-01-02 261.75  11.75 -9.96921e+36 
 1979-01-02 262.25  11.75 -9.96921e+36 
 1979-01-02 262.75  11.75 -9.96921e+36 
 1979-01-02 263.25  11.75 -9.96921e+36 
 1979-01-02 263.75  11.75 -9.96921e+36 
 1979-01-02 264.25  11.75 -9.96921e+36 
 1979-01-02 264.75  11.75 -9.96921e+36 
 1979-01-02 265.25  11.75 -9.96921e+36 
 1979-01-02 265.75  11.75 -9.96921e+36 
 1979-01-02 266.25  11.75 -9.96921e+36 
 1979-01-02 266.75  11.75 -9.96921e+36 
 1979-01-02 267.25  11.75 -9.96921e+36 
 1979-01-02 267.75  11.75 -9.96921e+36 
 1979-01-02 268.25  11.75 -9.96921e+36 
 1979-01-02 268.75  11.75 -9.96921e+36 
 1979-01-02 269.25  11.75 -9.96921e+36 
 1979-01-02 269.75  11.75 -9.96921e+36 
 1979-01-02 270.25  11.75 -9.96921e+36 
 1979-01-02 270.75  11.75 -9.96921e+36 
 1979-01-02 271.25  11.75 -9.96921e+36 
 1979-01-02 271.75  11.75 -9.96921e+36 
 1979-01-02 272.25  11.75 -9.96921e+36 
 1979-01-02 272.75  11.75 -9.96921e+36 
 1979-01-02 273.25  11.75        0 
 1979-01-02 273.75  11.75        0 
 1979-01-02 274.25  11.75        0 
 1979-01-02 274.75  11.75        0 
 1979-01-02 275.25  11.75        0 
 1979-01-02 275.75  11.75        0 
 1979-01-02 276.25  11.75        0 
 1979-01-02 276.75  11.75 -9.96921e+36 
 1979-01-02 277.25  11.75 -9.96921e+36 
 1979-01-02 277.75  11.75 -9.96921e+36 
 1979-01-02 278.25  11.75 -9.96921e+36 
 1979-01-02 278.75  11.75 -9.96921e+36 
 1979-01-02 279.25  11.75 -9.96921e+36 
 1979-01-02 279.75  11.75 -9.96921e+36 
 1979-01-02 280.25  11.75 -9.96921e+36 
 1979-01-02 280.75  11.75 -9.96921e+36 
 1979-01-02 281.25  11.75 -9.96921e+36 
 1979-01-02 281.75  11.75 -9.96921e+36 
 1979-01-02 282.25  11.75 -9.96921e+36 
 1979-01-02 282.75  11.75 -9.96921e+36 
 1979-01-02 283.25  11.75 -9.96921e+36 
 1979-01-02 283.75  11.75 -9.96921e+36 
 1979-01-02 284.25  11.75 -9.96921e+36 
 1979-01-02 284.75  11.75 -9.96921e+36 
 1979-01-02 285.25  11.75 -9.96921e+36 
 1979-01-02 285.75  11.75 -9.96921e+36 
 1979-01-02 286.25  11.75 -9.96921e+36 
 1979-01-02 286.75  11.75 -9.96921e+36 
 1979-01-02 287.25  11.75        0 
 1979-01-02 287.75  11.75 0.128413 
 1979-01-02 288.25  11.75 0.205145 
 1979-01-02 288.75  11.75 0.436747 
 1979-01-02 289.25  11.75 -9.96921e+36 
 1979-01-02 289.75  11.75 0.958108 
 1979-01-02 290.25  11.75 0.613084 
 1979-01-02 290.75  11.75 0.320849 
 1979-01-02 291.25  11.75 -9.96921e+36 
 1979-01-02 291.75  11.75 -9.96921e+36 
 1979-01-02 292.25  11.75 -9.96921e+36 
 1979-01-02 292.75  11.75 -9.96921e+36 
 1979-01-02 293.25  11.75 -9.96921e+36 
 1979-01-02 293.75  11.75 -9.96921e+36 
 1979-01-02 294.25  11.75 -9.96921e+36 
 1979-01-02 294.75  11.75 -9.96921e+36 
 1979-01-02 295.25  11.75 -9.96921e+36 
 1979-01-02 295.75  11.75 -9.96921e+36 
 1979-01-02 296.25  11.75 -9.96921e+36 
 1979-01-02 296.75  11.75 -9.96921e+36 
 1979-01-02 297.25  11.75 -9.96921e+36 
 1979-01-02 297.75  11.75 -9.96921e+36 
 1979-01-02 298.25  11.75 -9.96921e+36 
 1979-01-02 298.75  11.75 -9.96921e+36 
 1979-01-02 299.25  11.75 -9.96921e+36 
 1979-01-02 299.75  11.75 -9.96921e+36 
 1979-01-02 300.25  11.75 -9.96921e+36 
 1979-01-02 300.75  11.75 -9.96921e+36 
 1979-01-02 301.25  11.75 -9.96921e+36 
 1979-01-02 301.75  11.75 -9.96921e+36 
 1979-01-02 302.25  11.75 -9.96921e+36 
 1979-01-02 302.75  11.75 -9.96921e+36 
 1979-01-02 303.25  11.75 -9.96921e+36 
 1979-01-02 303.75  11.75 -9.96921e+36 
 1979-01-02 304.25  11.75 -9.96921e+36 
 1979-01-02 304.75  11.75 -9.96921e+36 
 1979-01-02 305.25  11.75 -9.96921e+36 
 1979-01-02 305.75  11.75 -9.96921e+36 
 1979-01-02 306.25  11.75 -9.96921e+36 
 1979-01-02 306.75  11.75 -9.96921e+36 
 1979-01-02 307.25  11.75 -9.96921e+36 
 1979-01-02 307.75  11.75 -9.96921e+36 
 1979-01-02 308.25  11.75 -9.96921e+36 
 1979-01-02 308.75  11.75 -9.96921e+36 
 1979-01-02 309.25  11.75 -9.96921e+36 
 1979-01-02 309.75  11.75 -9.96921e+36 
 1979-01-02 310.25  11.75 -9.96921e+36 
 1979-01-02 310.75  11.75 -9.96921e+36 
 1979-01-02 311.25  11.75 -9.96921e+36 
 1979-01-02 311.75  11.75 -9.96921e+36 
 1979-01-02 312.25  11.75 -9.96921e+36 
 1979-01-02 312.75  11.75 -9.96921e+36 
 1979-01-02 313.25  11.75 -9.96921e+36 
 1979-01-02 313.75  11.75 -9.96921e+36 
 1979-01-02 314.25  11.75 -9.96921e+36 
 1979-01-02 314.75  11.75 -9.96921e+36 
 1979-01-02 315.25  11.75 -9.96921e+36 
 1979-01-02 315.75  11.75 -9.96921e+36 
 1979-01-02 316.25  11.75 -9.96921e+36 
 1979-01-02 316.75  11.75 -9.96921e+36 
 1979-01-02 317.25  11.75 -9.96921e+36 
 1979-01-02 317.75  11.75 -9.96921e+36 
 1979-01-02 318.25  11.75 -9.96921e+36 
 1979-01-02 318.75  11.75 -9.96921e+36 
 1979-01-02 319.25  11.75 -9.96921e+36 
 1979-01-02 319.75  11.75 -9.96921e+36 
 1979-01-02 320.25  11.75 -9.96921e+36 
 1979-01-02 320.75  11.75 -9.96921e+36 
 1979-01-02 321.25  11.75 -9.96921e+36 
 1979-01-02 321.75  11.75 -9.96921e+36 
 1979-01-02 322.25  11.75 -9.96921e+36 
 1979-01-02 322.75  11.75 -9.96921e+36 
 1979-01-02 323.25  11.75 -9.96921e+36 
 1979-01-02 323.75  11.75 -9.96921e+36 
 1979-01-02 324.25  11.75 -9.96921e+36 
 1979-01-02 324.75  11.75 -9.96921e+36 
 1979-01-02 325.25  11.75 -9.96921e+36 
 1979-01-02 325.75  11.75 -9.96921e+36 
 1979-01-02 326.25  11.75 -9.96921e+36 
 1979-01-02 326.75  11.75 -9.96921e+36 
 1979-01-02 327.25  11.75 -9.96921e+36 
 1979-01-02 327.75  11.75 -9.96921e+36 
 1979-01-02 328.25  11.75 -9.96921e+36 
 1979-01-02 328.75  11.75 -9.96921e+36 
 1979-01-02 329.25  11.75 -9.96921e+36 
 1979-01-02 329.75  11.75 -9.96921e+36 
 1979-01-02 330.25  11.75 -9.96921e+36 
 1979-01-02 330.75  11.75 -9.96921e+36 
 1979-01-02 331.25  11.75 -9.96921e+36 
 1979-01-02 331.75  11.75 -9.96921e+36 
 1979-01-02 332.25  11.75 -9.96921e+36 
 1979-01-02 332.75  11.75 -9.96921e+36 
 1979-01-02 333.25  11.75 -9.96921e+36 
 1979-01-02 333.75  11.75 -9.96921e+36 
 1979-01-02 334.25  11.75 -9.96921e+36 
 1979-01-02 334.75  11.75 -9.96921e+36 
 1979-01-02 335.25  11.75 -9.96921e+36 
 1979-01-02 335.75  11.75 -9.96921e+36 
 1979-01-02 336.25  11.75 -9.96921e+36 
 1979-01-02 336.75  11.75 -9.96921e+36 
 1979-01-02 337.25  11.75 -9.96921e+36 
 1979-01-02 337.75  11.75 -9.96921e+36 
 1979-01-02 338.25  11.75 -9.96921e+36 
 1979-01-02 338.75  11.75 -9.96921e+36 
 1979-01-02 339.25  11.75 -9.96921e+36 
 1979-01-02 339.75  11.75 -9.96921e+36 
 1979-01-02 340.25  11.75 -9.96921e+36 
 1979-01-02 340.75  11.75 -9.96921e+36 
 1979-01-02 260.25  11.25 -9.96921e+36 
 1979-01-02 260.75  11.25 -9.96921e+36 
 1979-01-02 261.25  11.25 -9.96921e+36 
 1979-01-02 261.75  11.25 -9.96921e+36 
 1979-01-02 262.25  11.25 -9.96921e+36 
 1979-01-02 262.75  11.25 -9.96921e+36 
 1979-01-02 263.25  11.25 -9.96921e+36 
 1979-01-02 263.75  11.25 -9.96921e+36 
 1979-01-02 264.25  11.25 -9.96921e+36 
 1979-01-02 264.75  11.25 -9.96921e+36 
 1979-01-02 265.25  11.25 -9.96921e+36 
 1979-01-02 265.75  11.25 -9.96921e+36 
 1979-01-02 266.25  11.25 -9.96921e+36 
 1979-01-02 266.75  11.25 -9.96921e+36 
 1979-01-02 267.25  11.25 -9.96921e+36 
 1979-01-02 267.75  11.25 -9.96921e+36 
 1979-01-02 268.25  11.25 -9.96921e+36 
 1979-01-02 268.75  11.25 -9.96921e+36 
 1979-01-02 269.25  11.25 -9.96921e+36 
 1979-01-02 269.75  11.25 -9.96921e+36 
 1979-01-02 270.25  11.25 -9.96921e+36 
 1979-01-02 270.75  11.25 -9.96921e+36 
 1979-01-02 271.25  11.25 -9.96921e+36 
 1979-01-02 271.75  11.25 -9.96921e+36 
 1979-01-02 272.25  11.25 -9.96921e+36 
 1979-01-02 272.75  11.25 -9.96921e+36 
 1979-01-02 273.25  11.25 -9.96921e+36 
 1979-01-02 273.75  11.25        0 
 1979-01-02 274.25  11.25        0 
 1979-01-02 274.75  11.25        0 
 1979-01-02 275.25  11.25        0 
 1979-01-02 275.75  11.25        0 
 1979-01-02 276.25  11.25        0 
 1979-01-02 276.75  11.25 -9.96921e+36 
 1979-01-02 277.25  11.25 -9.96921e+36 
 1979-01-02 277.75  11.25 -9.96921e+36 
 1979-01-02 278.25  11.25 -9.96921e+36 
 1979-01-02 278.75  11.25 -9.96921e+36 
 1979-01-02 279.25  11.25 -9.96921e+36 
 1979-01-02 279.75  11.25 -9.96921e+36 
 1979-01-02 280.25  11.25 -9.96921e+36 
 1979-01-02 280.75  11.25 -9.96921e+36 
 1979-01-02 281.25  11.25 -9.96921e+36 
 1979-01-02 281.75  11.25 -9.96921e+36 
 1979-01-02 282.25  11.25 -9.96921e+36 
 1979-01-02 282.75  11.25 -9.96921e+36 
 1979-01-02 283.25  11.25 -9.96921e+36 
 1979-01-02 283.75  11.25 -9.96921e+36 
 1979-01-02 284.25  11.25 -9.96921e+36 
 1979-01-02 284.75  11.25 -9.96921e+36 
 1979-01-02 285.25  11.25        0 
 1979-01-02 285.75  11.25        0 
 1979-01-02 286.25  11.25        0 
 1979-01-02 286.75  11.25        0 
 1979-01-02 287.25  11.25        0 
 1979-01-02 287.75  11.25 0.0522385 
 1979-01-02 288.25  11.25  0.12242 
 1979-01-02 288.75  11.25 0.145779 
 1979-01-02 289.25  11.25 0.224111 
 1979-01-02 289.75  11.25 0.235546 
 1979-01-02 290.25  11.25 0.125641 
 1979-01-02 290.75  11.25 0.0706254 
 1979-01-02 291.25  11.25 0.136293 
 1979-01-02 291.75  11.25 0.252969 
 1979-01-02 292.25  11.25 -9.96921e+36 
 1979-01-02 292.75  11.25 -9.96921e+36 
 1979-01-02 293.25  11.25 -9.96921e+36 
 1979-01-02 293.75  11.25 -9.96921e+36 
 1979-01-02 294.25  11.25 -9.96921e+36 
 1979-01-02 294.75  11.25 -9.96921e+36 
 1979-01-02 295.25  11.25 -9.96921e+36 
 1979-01-02 295.75  11.25 0.102962 
 1979-01-02 296.25  11.25 0.0989989 
 1979-01-02 296.75  11.25 -9.96921e+36 
 1979-01-02 297.25  11.25 -9.96921e+36 
 1979-01-02 297.75  11.25 -9.96921e+36 
 1979-01-02 298.25  11.25 -9.96921e+36 
 1979-01-02 298.75  11.25 -9.96921e+36 
 1979-01-02 299.25  11.25   1.0568 
 1979-01-02 299.75  11.25 -9.96921e+36 
 1979-01-02 300.25  11.25 -9.96921e+36 
 1979-01-02 300.75  11.25 -9.96921e+36 
 1979-01-02 301.25  11.25 -9.96921e+36 
 1979-01-02 301.75  11.25 -9.96921e+36 
 1979-01-02 302.25  11.25 -9.96921e+36 
 1979-01-02 302.75  11.25 -9.96921e+36 
 1979-01-02 303.25  11.25 -9.96921e+36 
 1979-01-02 303.75  11.25 -9.96921e+36 
 1979-01-02 304.25  11.25 -9.96921e+36 
 1979-01-02 304.75  11.25 -9.96921e+36 
 1979-01-02 305.25  11.25 -9.96921e+36 
 1979-01-02 305.75  11.25 -9.96921e+36 
 1979-01-02 306.25  11.25 -9.96921e+36 
 1979-01-02 306.75  11.25 -9.96921e+36 
 1979-01-02 307.25  11.25 -9.96921e+36 
 1979-01-02 307.75  11.25 -9.96921e+36 
 1979-01-02 308.25  11.25 -9.96921e+36 
 1979-01-02 308.75  11.25 -9.96921e+36 
 1979-01-02 309.25  11.25 -9.96921e+36 
 1979-01-02 309.75  11.25 -9.96921e+36 
 1979-01-02 310.25  11.25 -9.96921e+36 
 1979-01-02 310.75  11.25 -9.96921e+36 
 1979-01-02 311.25  11.25 -9.96921e+36 
 1979-01-02 311.75  11.25 -9.96921e+36 
 1979-01-02 312.25  11.25 -9.96921e+36 
 1979-01-02 312.75  11.25 -9.96921e+36 
 1979-01-02 313.25  11.25 -9.96921e+36 
 1979-01-02 313.75  11.25 -9.96921e+36 
 1979-01-02 314.25  11.25 -9.96921e+36 
 1979-01-02 314.75  11.25 -9.96921e+36 
 1979-01-02 315.25  11.25 -9.96921e+36 
 1979-01-02 315.75  11.25 -9.96921e+36 
 1979-01-02 316.25  11.25 -9.96921e+36 
 1979-01-02 316.75  11.25 -9.96921e+36 
 1979-01-02 317.25  11.25 -9.96921e+36 
 1979-01-02 317.75  11.25 -9.96921e+36 
 1979-01-02 318.25  11.25 -9.96921e+36 
 1979-01-02 318.75  11.25 -9.96921e+36 
 1979-01-02 319.25  11.25 -9.96921e+36 
 1979-01-02 319.75  11.25 -9.96921e+36 
 1979-01-02 320.25  11.25 -9.96921e+36 
 1979-01-02 320.75  11.25 -9.96921e+36 
 1979-01-02 321.25  11.25 -9.96921e+36 
 1979-01-02 321.75  11.25 -9.96921e+36 
 1979-01-02 322.25  11.25 -9.96921e+36 
 1979-01-02 322.75  11.25 -9.96921e+36 
 1979-01-02 323.25  11.25 -9.96921e+36 
 1979-01-02 323.75  11.25 -9.96921e+36 
 1979-01-02 324.25  11.25 -9.96921e+36 
 1979-01-02 324.75  11.25 -9.96921e+36 
 1979-01-02 325.25  11.25 -9.96921e+36 
 1979-01-02 325.75  11.25 -9.96921e+36 
 1979-01-02 326.25  11.25 -9.96921e+36 
 1979-01-02 326.75  11.25 -9.96921e+36 
 1979-01-02 327.25  11.25 -9.96921e+36 
 1979-01-02 327.75  11.25 -9.96921e+36 
 1979-01-02 328.25  11.25 -9.96921e+36 
 1979-01-02 328.75  11.25 -9.96921e+36 
 1979-01-02 329.25  11.25 -9.96921e+36 
 1979-01-02 329.75  11.25 -9.96921e+36 
 1979-01-02 330.25  11.25 -9.96921e+36 
 1979-01-02 330.75  11.25 -9.96921e+36 
 1979-01-02 331.25  11.25 -9.96921e+36 
 1979-01-02 331.75  11.25 -9.96921e+36 
 1979-01-02 332.25  11.25 -9.96921e+36 
 1979-01-02 332.75  11.25 -9.96921e+36 
 1979-01-02 333.25  11.25 -9.96921e+36 
 1979-01-02 333.75  11.25 -9.96921e+36 
 1979-01-02 334.25  11.25 -9.96921e+36 
 1979-01-02 334.75  11.25 -9.96921e+36 
 1979-01-02 335.25  11.25 -9.96921e+36 
 1979-01-02 335.75  11.25 -9.96921e+36 
 1979-01-02 336.25  11.25 -9.96921e+36 
 1979-01-02 336.75  11.25 -9.96921e+36 
 1979-01-02 337.25  11.25 -9.96921e+36 
 1979-01-02 337.75  11.25 -9.96921e+36 
 1979-01-02 338.25  11.25 -9.96921e+36 
 1979-01-02 338.75  11.25 -9.96921e+36 
 1979-01-02 339.25  11.25 -9.96921e+36 
 1979-01-02 339.75  11.25 -9.96921e+36 
 1979-01-02 340.25  11.25 -9.96921e+36 
 1979-01-02 340.75  11.25 -9.96921e+36 
 1979-01-02 260.25  10.75 -9.96921e+36 
 1979-01-02 260.75  10.75 -9.96921e+36 
 1979-01-02 261.25  10.75 -9.96921e+36 
 1979-01-02 261.75  10.75 -9.96921e+36 
 1979-01-02 262.25  10.75 -9.96921e+36 
 1979-01-02 262.75  10.75 -9.96921e+36 
 1979-01-02 263.25  10.75 -9.96921e+36 
 1979-01-02 263.75  10.75 -9.96921e+36 
 1979-01-02 264.25  10.75 -9.96921e+36 
 1979-01-02 264.75  10.75 -9.96921e+36 
 1979-01-02 265.25  10.75 -9.96921e+36 
 1979-01-02 265.75  10.75 -9.96921e+36 
 1979-01-02 266.25  10.75 -9.96921e+36 
 1979-01-02 266.75  10.75 -9.96921e+36 
 1979-01-02 267.25  10.75 -9.96921e+36 
 1979-01-02 267.75  10.75 -9.96921e+36 
 1979-01-02 268.25  10.75 -9.96921e+36 
 1979-01-02 268.75  10.75 -9.96921e+36 
 1979-01-02 269.25  10.75 -9.96921e+36 
 1979-01-02 269.75  10.75 -9.96921e+36 
 1979-01-02 270.25  10.75 -9.96921e+36 
 1979-01-02 270.75  10.75 -9.96921e+36 
 1979-01-02 271.25  10.75 -9.96921e+36 
 1979-01-02 271.75  10.75 -9.96921e+36 
 1979-01-02 272.25  10.75 -9.96921e+36 
 1979-01-02 272.75  10.75 -9.96921e+36 
 1979-01-02 273.25  10.75 -9.96921e+36 
 1979-01-02 273.75  10.75 -9.96921e+36 
 1979-01-02 274.25  10.75        0 
 1979-01-02 274.75  10.75        0 
 1979-01-02 275.25  10.75        0 
 1979-01-02 275.75  10.75        0 
 1979-01-02 276.25  10.75        0 
 1979-01-02 276.75  10.75 -9.96921e+36 
 1979-01-02 277.25  10.75 -9.96921e+36 
 1979-01-02 277.75  10.75 -9.96921e+36 
 1979-01-02 278.25  10.75 -9.96921e+36 
 1979-01-02 278.75  10.75 -9.96921e+36 
